Word,Count
怀疑,106
手段,105
其本,105
令,104
审查,104
26,104
办案,103
三笔,103
就要,103
类,102
开通,102
853,102
图片,102
笔是,102
返还,100
中午,100
查,100
电子,100
保密,100
28,100
办公,100
涉嫌犯罪,99
房间,99
广东省,99
民生银行,99
额度,98
开会,98
3000,97
打来,97
帮其,97
利用,97
北京市公安局,97
母亲,97
清楚,96
北京市,96
最,96
实施,96
15000,96
宣传,95
设置,95
通知,95
款,94
消费,94
觉得,94
最高,93
案子,93
证据,93
声称,92
受理,92
黑,92
ID,91
作案,91
出来,91
其加,91
wxid,91
刷,91
刑侦,90
29,90
称有,89
罐头,89
08,89
深圳,89
称要,88
子,88
侦查,88
法院,88
商店,87
确认,87
付款,87
广东,87
职业,87
违法犯罪,87
这张,86
领导,86
易信,86
出警,86
所谓,85
李,85
两次,85
穿着,84
转移,84
用于,84
借款,84
不了,84
必须,84
功能,83
安徽省,83
大,83
民生,83
归属,82
现金,81
得知,81
发了,81
嘉定,81
再次,81
认证,81
今天,81
贷,81
27,81
浦发银行,81
制作,80
之间,80
室,80
第五,80
31,80
页面,80
逮捕,79
系统,79
医院,79
卖,79
沟通,78
订单号,78
在家,78
关闭,78
商城,78
存款,78
苹果,78
此事,78
检查,78
安静,78
证件,77
财产,77
业务,77
存在,77
储蓄卡,77
很,77
合计,76
沈阳市,76
），,76
存折,76
材料,76
一宗,75
出现,75
中信银行,75
不会,75
江苏,75
共和国,74
家,74
设备,74
报,74
32,73
云南省,73
持卡,73
晚上,72
控制,72
找到,72
70000,72
三个,72
还给,72
文化,72
操控,72
33,72
总共,72
卡上,72
200,71
信任,71
中华,71
检察官,71
警官证,71
有个,71
面,71
多万,71
正在,71
登记,71
当地,71
然其,71
两张,70
医保,70
境外,70
附近,70
微粒,70
.-,69
自称为,69
队长,69
经济,69
新,69
如下,69
问其,69
一次,68
名义,68
沈阳,68
界面,68
腾讯,68
随让,68
不上,68
杨,68
几张,68
老公,68
武汉,68
上海市,68
影响,68
同意,68
微信名,67
前,67
然给,67
扫,67
社保卡,67
帮忙,67
社保局,67
河北,67
广发,66
不到,66
其发,66
聊天记录,66
又称,66
买,65
光大银行,65
集中,65
解决,65
双方,64
导致,64
37,64
38,64
在线,64
获取,64
解除,64
55,64
厂家,64
总计,63
采购,63
05,63
其称,63
阳性,63
咨询,63
不让,63
安装,63
征信,63
03,62
拘捕,62
长沙市,62
长沙,62
别是,62
休息,62
听,62
文件,62
上海浦东发展银行,62
25000,62
45,62
早上,62
浙江,61
接触,61
2000,61
采集,61
异常,61
消防队,61
邮件,61
36,61
这件,61
求助,61
明细,61
清算,61
自行,61
受,60
类型,60
57,60
当事,60
核对,60
快递,60
前往,60
通讯,60
然他,60
54,60
开展,59
总行,59
多次,59
交,59
第二次,59
到达,59
正常,59
挂,59
虚假,59
赃款,58
洗清,58
医保卡,58
有用,58
高,58
线上,58
新冠,58
34,58
保监会,58
转出去,58
来到,58
活动,57
该软件,57
04,57
第六,57
名,57
53,57
位于,57
第一次,56
脸,56
r,56
07,56
44,56
教,56
明,56
47,56
还要,55
卸载,55
凭证,55
全民,55
赶到,55
中国民生银行,55
公安民警,55
拐卖儿童,55
拉,55
拘留,55
档案,54
河南省,54
解冻,54
讲,54
资料,54
4000,54
视界,54
帐号,54
上述,54
备案,54
性别,54
看见,54
46,54
带,53
39,53
正规,53
张卡,53
河北省,53
尾号,53
建行,53
陈,53
邮箱,53
41,52
方便,52
三次,52
订购,52
59,52
43,52
涉诈,52
42,52
宝云,52
6000,52
60000,52
广州,52
立案,52
保定,52
初中文化,52
取保候审,52
通缉,52
35,52
很多,51
消息,51
资金来源,51
9000,51
记不清,51
盗用,51
退回,51
保定市,51
49,51
通话记录,51
注销,51
然在,51
52,51
华夏银行,51
赶紧,51
西安市,51
打款,51
云闪付,50
上课,50
8000,50
回来,50
开户银行,50
政治面貌,50
群号,50
百度,50
调取,50
微播,50
均,50
虚拟,49
牛肉,49
集资,49
农行,49
用来,49
少,49
刘,49
接报,49
12000,49
我队,49
部门,49
国网,49
1000,49
违规,49
网上银行,49
一通,49
几个,48
。至,48
一份,48
退出,48
深圳市,48
陆续,48
推荐,48
02,48
大概,48
万余,48
手机卡,48
退款,48
郭花,48
模式,48
快手,48
写,48
民医院,47
取消,47
抓获,47
群聊,47
回家,47
扫描,47
看不到,47
安装包,47
来自,47
科长,47
核酸,47
退,47
记得,47
地区,46
审核,46
理由,46
这笔,46
学历,46
确实,46
48,46
女性,46
7000,46
接听,46
扣款,46
n,46
王小玲,46
孩子,46
方,45
无业,45
行程,45
天,45
01,45
密云,45
石家庄市,45
看看,45
准备,45
实际,45
政府,45
大学,45
其是,45
艳红,45
贵阳,45
辖区,44
西安,44
杨梅,44
力玛,44
结束,44
支队,44
会议室,44
服务,44
划走,44
账为,44
武汉市公安局,44
市场,44
一步,44
身穿,44
社区,44
直到,44
17000,43
所属,43
随将,43
健康,43
文书,43
马上,43
"。,",43
自证,43
回到,43
全,43
丁玉红,42
56,42
金条,42
原因,42
处,42
丈夫,42
关系,42
其有,42
--,42
13000,42
中国光大银行,42
湖北省,42
区,41
索要,41
科,41
返回,41
初中,41
社保,41
出示,41
14000,41
湖北,41
哈尔滨市,41
开头,41
邯郸市,40
加微信,40
酒店,40
80000,40
06,40
并未,40
卡主,40
当天,40
第二天,40
路,40
属于,40
河南,40
等待,39
给我发,39
工具,39
目前,39
51,39
该案,39
行为,39
会汇,39
提交,39
机关,39
张朋龙,39
亿联,39
其去,39
58,39
检测,39
电力,39
行,38
追回,38
湖南,38
保,38
澄清,38
起来,38
一部,38
11000,38
费用,38
监控,38
卡卡,38
场所,38
不见,38
公务,38
农信,38
改,38
帐户,38
管制,38
形式,38
现勘,38
明智,38
叫做,38
斯仁道,37
湖南省,37
姜凤莲,37
处警,37
利率,37
报立,37
街道,37
取出,37
进,37
报销,37
让给,37
地点,37
葵,37
住,37
转帐,37
高风险,37
员称,37
对面,37
案,37
存入,37
食品,37
万多,37
中队,36
消除,36
只,36
迅速,36
去向,36
证实,36
强制,36
忘记,36
集团,36
天津市,36
周,36
天津,36
之称,36
东西,36
今,36
工程,36
群里,36
：-,35
其便,35
先是,35
抖音,35
确诊,35
宾馆,35
清单,35
拦截,35
投资,35
随在,35
坐牢,35
学校,35
23000,35
爱,35
父母,35
转市,35
基本,34
郝淑芬,34
主任,34
查清,34
手机网,34
群内,34
进一步,34
口罩,34
账号密码,34
玩,34
19000,34
点多,34
其到,34
团伙,34
台,34
栋,34
保护,34
组织,34
穿,34
女子,34
成,34
学生,34
四笔,34
保持,33
监管,33
贵州省,33
35000,33
昝梦瑶,33
保释金,33
加其,33
事密达,33
随其,33
别为,33
点开,33
协查,33
换,33
教其,33
21000,33
称为,33
网贷,33
下载安装,33
2022,33
上当,33
查明,33
一案,33
48000,33
24000,33
东莞,33
价格,33
突然,33
发布,33
家庭,33
否认,33
红码,32
消防,32
案犯,32
明天,32
录入,32
因涉嫌,32
步骤,32
应该,32
云南,32
小学,32
发过来,32
请求,32
江西省,32
郑,32
刑警大队,32
排除,32
管理局,32
一批,32
提醒,32
代理,32
28000,32
交流,32
第七,32
】-,32
关联,32
18000,32
消防大队,32
牵扯,31
请,31
第三次,31
不用,31
安徽,31
队,31
回复,31
负责,31
恐吓,31
父亲,31
货币,31
我局,31
如实,31
听到,31
接收,31
查验,31
提取,31
万整,31
保险,31
电费,30
微信里,30
兴业,30
里边,30
全程,30
工号,30
男性,30
金,30
确定,30
第一,30
以为,30
余万,30
上网,30
状态,30
上去,30
未知,30
出具,30
重大,30
马,30
工行,30
自动,30
出去,30
物品,30
每天,30
编码,30
App,30
本市,30
晚,29
近期,29
风险,29
环境,29
100,29
办过,29
辽宁省,29
其微信,29
假,29
选择,29
取得联系,29
非,29
错误,29
然把,29
经济犯罪,29
万到,29
曾,29
办法,29
其用,29
份,29
最近,29
90000,29
察觉,29
0,29
出入境,28
500,28
街,28
值班,28
零,28
网警,28
详情,28
抓捕,28
预警,28
测试,28
一定,28
45000,28
连线,28
以上,28
163.197,28
来源,28
洗为,28
陕西,28
企业,28
并发,28
刑警,28
东城,28
山东省,28
案情,28
有点,28
嘉定区,28
老师,28
居住,28
比较,28
钟,28
连接,28
提出,28
然将,28
厦门,28
张丽华,28
介绍,28
退还,28
江苏省,27
任务,27
华为,27
律师,27
其为,27
两,27
查到,27
整,27
事件,27
垫付,27
杨柳,27
失败,27
陈大轻,27
其个,27
事实,27
止付,27
流向,27
吴,27
同事,27
供应商,27
随称,27
能力,27
重庆,27
其当,27
声音,27
现已,27
电力公司,27
取现,27
商业,27
该卡,27
卡中,27
盗刷,26
无卡,26
入,26
一万,26
南粤,26
报名,26
美国,26
广西,26
识别,26
想要,26
农村信用,26
不知情,26
王二利,26
取得,26
飞,26
49000,26
中铁,26
聊,26
公证,26
找个,26
一遍,26
徽商,26
何艳绒,26
提到,26
成都,26
徐,26
补贴,26
要查,26
只能,26
备注,26
电诈,26
是否是,26
无关,26
其其,26
呼叫转移,26
白条,26
小区,25
该称,25
发展,25
用户,25
数据,25
发货,25
其才,25
病例,25
借贷,25
赵小美,25
洗罪,25
员诈,25
床垫,25
重新,25
新手机,25
夏之星,25
经理,25
中称,25
洗脱,25
怕,25
第八,25
公文,25
威胁,25
移交,25
展开,25
16000,25
警务,25
汇报,25
头像,25
位置,25
三张,25
市民,25
第一个,24
其要,24
银联,24
单建卫,24
妻子,24
反映,24
账单,24
基金,24
别向,24
公安部,24
9900,24
称其于,24
镇,24
信号,24
柜台,24
321,24
手机短信,24
口音,24
冯会桥,24
然称,24
完之,24
由取,24
学费,24
专用,24
拟作,24
验资,24
前来,24
Ｑ,24
22000,24
29000,24
弟弟,24
中信,24
英国,24
家住,24
对话,24
还款,23
理赔,23
物资,23
最终,23
交纳,23
检察长,23
49999,23
帐,23
几天,23
轨迹,23
支出,23
口头,23
勿扰,23
内存,23
立,23
严重,23
北京警方,23
卡向,23
冯继菊,23
相绵,23
尽快,23
约,23
宋,23
千,23
对接,23
~,23
交给,23
本名,23
商行,23
www,23
每笔,23
发送给,23
黄池,23
称于,23
余,23
真的,23
此案,23
内蒙古,23
续,23
孙女,23
造成,23
我加,23
扫过,23
第二个,23
号楼,23
报给,22
话,22
快,22
定期存款,22
开具,22
一家,22
套取,22
货款,22
招商,22
美容,22
修改,22
被别,22
国民,22
包括,22
五笔,22
口,22
其向,22
4999,22
案发,22
缴费,22
。于,22
2022.10,22
合作,22
一会儿,22
返款,22
数额,22
一步步,22
商家,22
怎么回事,22
称因,22
赵,22
诈为,22
多个,22
通,22
详细,22
三方,22
门口,21
遇到,21
法律,21
领取,21
秘文耀,21
弄,21
我用,21
摄像头,21
；-,21
按着,21
机,21
盗取,21
逮捕证,21
游戏,21
浙江省,21
件,21
渤海,21
李红,21
手机软件,21
老,21
笔向,21
口供,21
刚,21
身着,21
胡莉,21
实名,21
石家庄,21
盛京,21
贩卖,21
江西,21
十万,21
病毒,21
苏州,21
流程,21
东城区,21
三,21
笔于,21
丢失,21
密切接触,21
邀请,21
疫区,21
信,21
梦,21
闪付,21
回答,21
对公,21
1500,20
王小梅,20
然要,20
打印,20
居家,20
两万,20
限额,20
网友,20
安庆市,20
吉林,20
松江,20
听从,20
36000,20
生活,20
信用,20
非常,20
本科,20
泄漏,20
累计,20
机场,20
其拉黑,20
诈子,20
电脑,20
录像,20
登入,20
钟萍,20
优先,20
然问,20
解释,20
黄,20
定期,20
4900,20
亲临,20
存到,20
定金,20
课堂,20
删掉,20
42000,20
黑龙江省,20
屏蔽,20
普通话,20
32000,20
兑出,20
犯罪团伙,20
75000,20
反应,20
合法,20
本案,20
顺义,20
越,20
讯,19
农,19
四位,19
安排,19
海鸥,19
96110,19
：，,19
姓,19
等到,19
得到,19
进来,19
警力,19
中有,19
员工,19
公众,19
疾控,19
锦州,19
产生,19
幢,19
以此,19
随给,19
供货商,19
不想,19
POS,19
​,19
推送,19
这是,19
程序,19
好多,19
出售,19
户,19
防止,19
座机,19
一桩,19
将款,19
帮转,19
村民,19
违法行为,19
216,19
活期,19
主动,19
。左右,19
转回,19
升级,19
箱,19
37000,19
透露,19
录屏,18
打扰,18
韩小燕,18
收,18
该笔,18
开卡,18
调查取证,18
获利,18
打入,18
红酒,18
苏,18
移动,18
四川省,18
存,18
拟立,18
更改,18
参加,18
管理,18
出境,18
大兴,18
今天上午,18
将会,18
现需,18
56000,18
内有,18
多多,18
故来,18
答应,18
汇总,18
大队长,18
我本,18
深圳市公安局,18
大专文化,18
下发,18
录,18
法子,18
送到,18
通信,18
国内,18
发起,18
山西省,18
ATM,18
不同,18
汇,18
逾期,18
一段,18
赶往,18
房间内,18
上门,18
警情,18
四次,18
查证,18
办公室,18
广州市公安局,18
完毕,18
拟报,18
并用,18
属实,18
暂,18
答,18
国际,18
特约,18
期,18
流水号,18
书,18
9800,18
没事,18
美丽,18
赣州市,18
待业,18
教育,18
老婆,17
王博,17
拍,17
回,17
有无,17
易,17
第九,17
开车,17
锦州市,17
打称,17
受过,17
财力,17
执行,17
转存,17
规定,17
好像,17
其因,17
公安部门,17
小学文化,17
多笔,17
亲戚朋友,17
报备,17
假冒,17
处理结果,17
警,17
福建,17
取证,17
警员,17
回去,17
删,17
一位,17
美团,17
互联网,17
四,17
陆陆续续,17
异地,17
短信内容,17
27000,17
信用联社,17
慌,17
长,17
虚构,17
处置,17
征兵,17
回款,17
大额,17
留学,17
总金额,17
。我,17
购物,17
朱小兰,17
龄,17
医疗,17
总,17
不够,17
面其,17
王肖依,17
浏览,17
遭遇,17
五万,17
39000,17
每次,17
包裹,17
离开,17
认为,17
杨彩力,17
供电,17
官方,17
好处费,17
蒴,17
上学,17
。称,17
黑为,17
其拉入,17
客户端,17
对冲,17
毕业,17
手上,17
常香,17
叶小立,17
询问笔录,16
二,16
孙子,16
随以,16
听见,16
重大案件,16
并加,16
借到,16
跟着,16
银行帐号,16
积极,16
诈其,16
店里,16
`,16
手里,16
带到,16
付,16
委托,16
侦查局,16
受案,16
贵州,16
借给,16
别于,16
填,16
掉,16
。(,16
被扣,16
不久,16
往来,16
视屏,16
两百多万,16
证,16
五次,16
。接,16
类似,16
称帮,16
刑侦队,16
科目,16
光明,16
852,16
获得,16
中原,16
骞,16
中转,16
贷款额度,16
中行,16
激活,16
权限,16
秘密,16
其先,16
挂掉,16
昨天,16
操作失误,16
网,16
一串,16
口述,16
吉林省,16
见,16
报出,16
华夏,16
香港,16
5500,16
客户,16
手法,16
三天,16
260,16
盾,16
渭南市,16
一为,16
欠款,16
专户,16
普陀区,16
一间,16
取款,16
犯罪活动,15
其开,15
同样,15
仍,15
次数,15
是因为,15
16500,15
浦东,15
宿舍,15
帮其转,15
业务员,15
拟,15
能够,15
扣除,15
相应,15
大连市,15
蚌埠市,15
诈员,15
取其,15
关注,15
33000,15
法,15
注意,15
之以,15
渠道,15
就加,15
永远,15
大使馆,15
纪影,15
更新,15
卫生署,15
接待,15
49950,15
是从,15
立刻,15
流调,15
找回,15
主犯,15
快捷,15
财务,15
浦东发展银行,15
原路,15
四个,15
驾驶证,15
交代,15
备用,15
四川,15
。【,15
52000,15
甲,15
房,15
详见,15
60,15
承担,15
武汉市,15
伪造,15
几笔,15
祁一楠,15
上边,15
今天下午,15
第四次,15
私房,15
南通,15
柳迪,15
38000,15
剩下,15
制服,15
立案侦查,15
执法,15
）（,15
开庭,15
需向,15
犯罪案件,15
问有,15
红霞,15
刑警队,15
完以,15
衣服,15
4500,15
贩毒,15
猪肉,15
万转,15
孙,15
证明单,15
卡转,15
曙目,15
项目,15
唐,15
利息,14
送,14
接来,14
山西,14
现要,14
不明,14
卡主是,14
林洁,14
视讯,14
有限责任,14
手续,14
指挥部,14
奶奶,14
联社,14
念,14
听信,14
下班,14
包头市,14
方知,14
加速,14
居住地,14
107.149,14
赔偿,14
高达,14
.，,14
刘强,14
轻信,14
委员会,14
2500,14
张红英,14
诈洗,14
银监局,14
邯郸,14
准确,14
无声,14
31000,14
窝窝,14
800,14
录制,14
初查,14
牡丹江市,14
三万,14
信息安全,14
大类,14
事宜,14
65000,14
同一个,14
查处,14
登陆密码,14
追查,14
从事,14
达到,14
持有,14
订单,14
保证,14
老板,14
外界,14
学习,14
码为,14
公安厅,14
展示,14
加力,14
查账,14
塔拉,14
报在,14
发票,14
笔转,14
总队,14
旁边,14
王一凡,14
赵存,14
款项,14
解散,14
拍照,14
收取,14
11500,14
共享软件,13
填入,13
１,13
那名,13
培训,13
第三方,13
沧州市,13
搜,13
妈妈,13
回事,13
29900,13
网银向,13
顾,13
储蓄,13
43000,13
46000,13
然用,13
跨国,13
信合,13
一本,13
两天,13
远程桌面,13
4800,13
退休,13
其点,13
困难,13
陈述,13
李欣,13
互相,13
水炮,13
回国,13
块,13
郭,13
限制,13
财,13
朝阳区,13
太宁,13
二级,13
村,13
勘验,13
店,13
Teams,13
福建省,13
东莞市,13
随便,13
其转,13
164.155,13
刚才,13
自带,13
公正,13
内转,13
方法,13
解青霞,13
六笔,13
审讯,13
无锡,13
法律责任,13
特征,13
汇通,13
收入,13
陈雪,13
技术,13
患者,13
周口市,13
U,13
更,13
一趟,13
南通市,13
社交,13
签署,13
山东,13
红,13
然加,13
26000,13
职工,13
宁波,13
广汇,13
东,13
未成,13
订货,13
之会,13
九江,13
同学,13
过渡,13
来队,13
机构,13
退还给,13
变成,13
维权,13
销毁,13
加为好友,13
这名,13
。,13
社会,13
19900,13
正反面,13
198.15,12
感染,12
江南,12
每个,12
泄密,12
扶贫,12
这次,12
看着,12
成为,12
版,12
该王,12
大程,12
商量,12
先转,12
工,12
随转,12
其看,12
院,12
300,12
担保,12
拨通,12
唐山市,12
于大程,12
理财,12
达,12
反馈,12
畅聊,12
凌晨,12
清除,12
IMEI,12
先给,12
57000,12
同屏,12
合肥市,12
借来,12
live,12
还发,12
挂失,12
中国移动,12
陕西省,12
毛洁,12
总局,12
档案室,12
音,12
吓唬,12
型,12
局称,12
邢台市,12
真,12
信息办,12
不良,12
忘,12
互加,12
宝坻,12
大连,12
汇到,12
皮肤,12
同伙,12
有事,12
不通,12
死期,12
宁夏,12
乙,12
外地,12
咸阳市,12
亲朋好友,12
为名,12
窗口,12
家长,12
供述,12
黑龙江,12
芜湖市,12
疑似,12
本来,12
转进,12
】，,12
女士,12
陈先章,12
汇入,12
桌面,12
晶晶,12
代理商,12
亲戚,12
具体情况,12
北,12
接此,12
通云,12
爸爸,12
殷,12
停用,12
非接触性,12
一封,12
立马,12
34000,12
个体,12
11900,12
采购员,12
课程,12
经营,12
网名,12
对象,12
skype,12
朝阳市,12
退回来,12
然叫,12
好期,12
申领,12
来称,12
干什么,12
纹,12
上报,12
44000,11
归还,11
妹妹,11
享,11
偷渡,11
固定,11
小孩,11
邱,11
身边,11
愿意,11
侦办,11
金香,11
之内,11
邮寄,11
组,11
刘雪娇,11
通称,11
孙利,11
担心,11
没收,11
窃取,11
内部,11
部,11
广州市,11
作案工具,11
读书,11
不足,11
总部,11
安全软件,11
深信不疑,11
举报,11
9500,11
19998,11
套现,11
富,11
被取,11
静安区,11
19500,11
谢,11
滇,11
属,11
抖,11
金财,11
牟,11
中国银联,11
全国,11
五个,11
营口市,11
至此,11
肺炎,11
结算,11
杭州,11
半个,11
筹,11
心理,11
然帮,11
肯定,11
劳动,11
复印件,11
持续,11
排查,11
睡觉,11
考试,11
74000,11
国家机关,11
条,11
进群,11
开展调查,11
朱珠,11
红包,11
至国网,11
澳大利亚,11
销售,11
商称,11
这才,11
阜阳市,11
第十,11
原,11
上海银行,11
南方,11
41000,11
核验,11
锁定,11
王红,11
飞往,11
承诺,11
。在,11
保障局,11
放到,11
其交,11
边境,11
朝阳,11
中断,11
青岛,11
南方电网,11
弹,11
还会,11
清退,11
诱使,11
五,11
黄码,11
明星,11
9988,11
太,11
理财产品,11
简要,11
佛跳墙,11
不断,11
存单,11
92000,11
李宁,11
监督管理,11
涉疫,11
犯法,11
9990,11
其共,11
看不见,11
果,11
学院,11
货物,11
进货,11
附言,11
每张,11
记,11
大量,11
花园,11
自述,11
货,11
下来,11
外婆,11
9999,11
放在,11
勤,11
两款,10
做过,10
苏州市,10
当中,10
安逸,10
高中,10
到场,10
定,10
8800,10
太原市,10
型号,10
新区,10
一台,10
电缆,10
员以,10
假借名义,10
音上,10
54000,10
39500,10
路边,10
公,10
宿迁市,10
其来,10
电动车,10
拐卖,10
王小珍,10
赶至,10
问要,10
以其,10
69000,10
证券,10
村镇,10
办卡,10
过码,10
取保,10
之用,10
晋商,10
画面,10
带有,10
银行贷款,10
透支,10
查获,10
饭店,10
转警,10
高菲,10
更加,10
赤峰市,10
称其为,10
72000,10
王少芳,10
该员,10
保管,10
罚款,10
诱,10
疾病,10
贵阳市,10
以要,10
交行,10
命令,10
超市,10
向阳,10
文档,10
传票,10
档,10
过不去,10
小艺,10
福利,10
停机,10
匿名,10
，-,10
较大,10
010,10
回执,10
物流,10
股票,10
刘家,10
党,10
全视,10
确保,10
称会,10
法律文书,10
一件,10
武警,10
合众,10
报告,10
易宝,10
讯通,10
周丹,10
劝阻,10
田芳,10
一系列,10
建筑,10
龙江,10
大专,10
两点,10
其办,10
支取,10
衡水市,10
支箱,10
外甥女,10
Q,10
留下,10
暂住,10
华兴,10
复制,10
9300,10
贸易,10
关掉,10
发消息,10
有过,10
包内,10
这种,10
不好,10
老家,10
特别,10
38.6,10
对应,10
赶赴现场,10
改为,10
调,10
降低,10
清,10
刑事拘留,10
55000,10
洗要,10
页,10
几次,10
采用,10
login,10
手续费,10
第五次,10
上发,10
史,10
点钟,10
吃饭,10
见面,10
洗需,10
予以,9
现来,9
开房,9
平,9
授权,9
86,9
到底,9
法官,9
短,9
着急,9
一次性,9
5800,9
金花,9
自助,9
AW,9
特大,9
王丽,9
600,9
扣,9
广告,9
如娜,9
360,9
旁,9
淘宝,9
思语,9
更换,9
拿到,9
一看,9
品牌,9
松,9
想着,9
恢复,9
还称,9
汪友英,9
第三个,9
摘要,9
停止,9
白天,9
外面,9
四张,9
约定,9
发案地,9
上以,9
婆婆,9
68000,9
笔转出,9
来会琴,9
随该,9
标题,9
8500,9
洗诈,9
儿童,9
高杰,9
大庆市,9
红烧,9
没过多久,9
之加,9
98000,9
502,9
高鹤,9
4990,9
受到,9
令牌,9
联通,9
犯,9
丰台区,9
来电显示,9
读,9
海淀,9
6100,9
310,9
具体操作,9
杭州市,9
合肥,9
18200,9
勤务,9
用以,9
珍,9
刘立,9
军,9
88000,9
消防支队,9
两小,9
下面,9
政策,9
302,9
连续,9
厦门市,9
包向,9
UC,9
石玉秀,9
踢,9
麻,9
加拿大,9
作,9
转向,9
超过,9
通州,9
共向,9
诱下,9
保障,9
补充,9
推给,9
市局,9
返利,9
菊花,9
其问,9
刘小兰,9
201,9
99000,9
截止,9
判刑,9
王莉,9
记住,9
张有存,9
商丘市,9
19400,9
朱,9
省,9
骚扰,9
落实,9
三星,9
